order_id;id_tariff;id_city;order_time;assign_time;arrive_time;ride_finish_time
1139488;112;15;02.08.2022 19:26;;;
1140418;112;13;05.08.2022 12:57;05.08.2022 13:02;;
1141733;113;15;07.08.2022 14:51;07.08.2022 14:58;07.08.2022 15:08;07.08.2022 15:18
1139541;115;16;04.08.2022 17:31;;;
1145338;111;13;03.08.2022 8:24;;;
1140227;111;18;05.08.2022 10:33;05.08.2022 10:38;05.08.2022 10:44;05.08.2022 10:52
1137775;111;12;01.08.2022 10:33;01.08.2022 10:39;01.08.2022 10:44;01.08.2022 11:02
1139115;115;14;02.08.2022 7:26;02.08.2022 7:34;;
1140281;112;11;01.08.2022 17:45;01.08.2022 17:47;01.08.2022 17:58;01.08.2022 18:18
1143541;111;12;02.08.2022 13:09;02.08.2022 13:14;02.08.2022 13:17;02.08.2022 13:32
1141312;111;16;05.08.2022 20:24;;;
1139054;111;12;05.08.2022 18:28;05.08.2022 18:32;05.08.2022 18:37;05.08.2022 18:56
1137549;114;13;04.08.2022 17:31;04.08.2022 17:38;04.08.2022 17:51;04.08.2022 18:00
1142006;111;18;03.08.2022 2:27;03.08.2022 2:32;03.08.2022 2:39;03.08.2022 2:47
1143891;111;12;05.08.2022 7:40;05.08.2022 7:42;05.08.2022 7:47;05.08.2022 8:05
1146115;111;14;02.08.2022 12:04;02.08.2022 12:08;02.08.2022 12:14;02.08.2022 12:22
1143499;114;14;03.08.2022 20:24;03.08.2022 20:28;03.08.2022 20:40;03.08.2022 20:52
1136778;111;11;03.08.2022 17:45;03.08.2022 17:47;;
1145569;112;11;01.08.2022 12:06;01.08.2022 12:11;01.08.2022 12:17;01.08.2022 12:38
1144584;111;12;01.08.2022 9:21;01.08.2022 9:26;01.08.2022 9:28;01.08.2022 9:49
1145797;111;12;04.08.2022 22:53;04.08.2022 22:58;04.08.2022 23:05;04.08.2022 23:17
1140809;112;11;04.08.2022 18:28;;;
1146480;114;15;06.08.2022 3:14;06.08.2022 3:23;06.08.2022 3:31;06.08.2022 3:46
1142785;114;15;04.08.2022 7:55;04.08.2022 8:01;04.08.2022 8:12;04.08.2022 8:25
1143074;112;14;04.08.2022 19:26;;;
1139651;112;11;05.08.2022 18:43;05.08.2022 18:48;05.08.2022 18:53;05.08.2022 19:14
1143096;113;12;03.08.2022 8:38;03.08.2022 8:44;;
1140326;112;14;04.08.2022 6:57;04.08.2022 7:04;04.08.2022 7:13;04.08.2022 7:21
1144670;111;14;03.08.2022 20:24;03.08.2022 20:25;03.08.2022 20:35;03.08.2022 20:41
1138504;111;12;02.08.2022 10:04;;;
1141073;114;11;06.08.2022 10:30;;;
1139693;114;12;03.08.2022 10:33;03.08.2022 10:37;03.08.2022 10:48;03.08.2022 11:07
1141390;111;19;01.08.2022 19:46;01.08.2022 19:52;01.08.2022 19:58;01.08.2022 20:13
1145179;113;11;05.08.2022 3:05;05.08.2022 3:11;05.08.2022 3:16;05.08.2022 3:40
1137779;115;12;05.08.2022 7:49;05.08.2022 7:53;;
1142772;114;19;05.08.2022 20:09;;;
1141765;112;13;01.08.2022 10:33;01.08.2022 10:39;01.08.2022 10:43;01.08.2022 10:57
1146096;113;18;01.08.2022 17:31;;;
1138277;111;17;03.08.2022 8:52;03.08.2022 8:56;03.08.2022 9:01;
1145246;111;12;06.08.2022 10:05;06.08.2022 10:09;06.08.2022 10:15;06.08.2022 10:31
1146812;112;15;02.08.2022 8:53;02.08.2022 8:56;02.08.2022 9:09;02.08.2022 9:19
1145845;111;15;04.08.2022 15:02;04.08.2022 15:04;04.08.2022 15:15;04.08.2022 15:27
1140726;111;18;03.08.2022 8:45;03.08.2022 8:49;03.08.2022 8:56;03.08.2022 9:07
1141758;113;11;01.08.2022 18:28;01.08.2022 18:34;01.08.2022 18:39;01.08.2022 19:03
1143579;115;12;05.08.2022 19:12;05.08.2022 19:19;05.08.2022 19:36;05.08.2022 19:50
1142480;113;11;01.08.2022 6:57;01.08.2022 7:03;;
1137261;111;14;04.08.2022 10:33;04.08.2022 10:37;04.08.2022 10:44;04.08.2022 10:55
1144995;114;11;06.08.2022 13:29;06.08.2022 13:36;06.08.2022 13:41;06.08.2022 14:06
1145630;111;11;05.08.2022 17:31;05.08.2022 17:32;05.08.2022 17:35;05.08.2022 18:01
1144727;111;19;01.08.2022 10:19;01.08.2022 10:22;01.08.2022 10:26;01.08.2022 10:45
1140634;111;15;04.08.2022 7:23;04.08.2022 7:29;04.08.2022 7:34;04.08.2022 7:44
1138662;112;11;06.08.2022 1:17;;;
1143179;112;19;03.08.2022 10:33;03.08.2022 10:36;03.08.2022 10:47;03.08.2022 10:59
1142096;114;14;01.08.2022 8:09;;;
1137706;111;15;04.08.2022 18:43;04.08.2022 18:46;04.08.2022 18:51;04.08.2022 19:07
1145007;114;15;05.08.2022 20:24;05.08.2022 20:28;;
1146505;113;12;04.08.2022 9:21;04.08.2022 9:26;04.08.2022 9:35;04.08.2022 9:51
1140600;113;15;01.08.2022 18:43;01.08.2022 18:45;01.08.2022 18:56;01.08.2022 19:12
1144653;112;14;04.08.2022 19:55;04.08.2022 20:00;04.08.2022 20:09;04.08.2022 20:22
1139466;111;11;03.08.2022 10:04;03.08.2022 10:10;03.08.2022 10:13;03.08.2022 10:32
1139232;111;16;06.08.2022 15:57;06.08.2022 16:03;06.08.2022 16:11;06.08.2022 16:23
1137950;111;11;01.08.2022 8:52;;;
1141837;112;12;01.08.2022 5:45;;;
1144471;111;15;04.08.2022 7:40;04.08.2022 7:44;04.08.2022 7:50;04.08.2022 8:03
1145361;115;13;03.08.2022 12:39;;;
1137841;111;12;05.08.2022 7:20;05.08.2022 7:21;05.08.2022 7:28;
1146731;111;15;05.08.2022 7:40;;;
1139732;114;15;05.08.2022 7:40;05.08.2022 7:44;05.08.2022 7:58;05.08.2022 8:13
1140580;112;11;05.08.2022 9:21;05.08.2022 9:22;05.08.2022 9:31;05.08.2022 9:52
1146200;112;14;02.08.2022 21:46;;;
1144385;114;12;05.08.2022 9:41;05.08.2022 9:47;05.08.2022 9:55;05.08.2022 10:11
1137176;114;11;05.08.2022 10:54;;;
1139359;112;11;07.08.2022 3:53;07.08.2022 3:59;07.08.2022 4:03;07.08.2022 4:24
1141336;113;12;06.08.2022 16:19;;;
1140957;115;17;01.08.2022 10:04;;;
1145205;112;13;01.08.2022 8:38;01.08.2022 8:43;01.08.2022 8:51;01.08.2022 9:08
1139838;113;14;04.08.2022 10:10;04.08.2022 10:12;04.08.2022 10:25;04.08.2022 10:35
1143948;112;17;04.08.2022 4:24;04.08.2022 4:30;04.08.2022 4:34;
1144081;111;13;04.08.2022 4:47;04.08.2022 4:52;04.08.2022 4:54;04.08.2022 5:12
1141643;113;11;02.08.2022 9:21;02.08.2022 9:27;02.08.2022 9:31;02.08.2022 9:57
1139909;111;11;03.08.2022 19:55;03.08.2022 20:00;03.08.2022 20:02;03.08.2022 20:28
1138995;114;11;01.08.2022 7:12;;;
1136993;115;12;02.08.2022 16:28;02.08.2022 16:35;02.08.2022 16:51;
1143093;111;15;01.08.2022 7:40;01.08.2022 7:43;01.08.2022 7:53;01.08.2022 8:07
1142672;115;11;07.08.2022 3:04;;;
1141167;115;18;02.08.2022 11:10;;;
1137756;115;16;03.08.2022 9:50;;;
1138384;112;11;03.08.2022 3:42;;;
1138255;112;11;04.08.2022 13:00;;;
1137110;111;11;02.08.2022 1:02;02.08.2022 1:03;;
1138900;111;14;07.08.2022 23:31;07.08.2022 23:34;07.08.2022 23:38;07.08.2022 23:48
1136927;112;15;06.08.2022 16:08;06.08.2022 16:12;06.08.2022 16:20;06.08.2022 16:33
1144091;113;17;05.08.2022 15:24;05.08.2022 15:31;;
1145649;113;11;06.08.2022 1:11;06.08.2022 1:16;06.08.2022 1:21;06.08.2022 1:49
1145156;112;14;04.08.2022 0:08;04.08.2022 0:13;04.08.2022 0:21;04.08.2022 0:35
1145818;112;11;07.08.2022 6:11;;;
1138031;111;19;05.08.2022 20:24;05.08.2022 20:29;05.08.2022 20:31;05.08.2022 20:48
1138480;113;16;05.08.2022 20:24;05.08.2022 20:28;05.08.2022 20:40;05.08.2022 20:47
1141412;111;11;04.08.2022 20:38;;;
1136816;111;18;01.08.2022 22:31;01.08.2022 22:38;;
1144475;112;12;04.08.2022 8:38;;;
1144287;112;12;05.08.2022 18:14;05.08.2022 18:16;05.08.2022 18:27;05.08.2022 18:44
1138131;112;15;04.08.2022 20:38;;;
1142947;111;12;03.08.2022 18:37;03.08.2022 18:43;03.08.2022 18:46;03.08.2022 19:05
1138909;114;15;02.08.2022 7:26;02.08.2022 7:34;02.08.2022 7:44;02.08.2022 8:00
1144073;111;17;02.08.2022 11:31;;;
1143880;111;11;04.08.2022 7:40;;;
1144979;115;12;03.08.2022 5:55;03.08.2022 5:57;03.08.2022 6:19;03.08.2022 6:36
1137319;112;14;07.08.2022 2:34;07.08.2022 2:40;;
1143099;111;11;03.08.2022 21:52;03.08.2022 21:55;03.08.2022 21:59;03.08.2022 22:24
1146967;112;15;04.08.2022 5:59;04.08.2022 6:04;04.08.2022 6:11;04.08.2022 6:24
1144111;111;14;03.08.2022 13:55;03.08.2022 13:59;03.08.2022 14:05;03.08.2022 14:13
1139810;112;11;04.08.2022 4:21;04.08.2022 4:24;04.08.2022 4:34;04.08.2022 4:57
1142882;113;11;04.08.2022 20:09;;;
1138397;111;16;01.08.2022 9:21;01.08.2022 9:25;01.08.2022 9:35;01.08.2022 9:40
1145052;113;12;06.08.2022 7:26;;;
1145320;112;11;02.08.2022 9:36;02.08.2022 9:42;;
1145157;112;12;01.08.2022 18:14;01.08.2022 18:17;01.08.2022 18:22;01.08.2022 18:42
1138844;112;19;05.08.2022 9:50;05.08.2022 9:55;05.08.2022 10:02;05.08.2022 10:19
1141935;114;12;03.08.2022 21:07;03.08.2022 21:14;;
1136844;114;11;07.08.2022 16:32;07.08.2022 16:35;07.08.2022 16:48;07.08.2022 17:10
1142850;113;11;03.08.2022 4:03;03.08.2022 4:05;;
1144438;113;19;04.08.2022 7:40;04.08.2022 7:43;;
1136957;112;11;07.08.2022 15:31;;;
1140382;115;11;01.08.2022 18:28;;;
1143529;111;15;07.08.2022 6:36;07.08.2022 6:37;;
1146370;115;12;07.08.2022 19:05;07.08.2022 19:08;07.08.2022 19:29;
1140007;113;17;02.08.2022 15:51;;;
1141307;111;11;01.08.2022 10:22;01.08.2022 10:26;01.08.2022 10:30;01.08.2022 10:56
1146554;112;18;02.08.2022 9:29;;;
1143863;111;12;02.08.2022 19:55;02.08.2022 19:58;02.08.2022 20:04;02.08.2022 20:20
1137371;111;12;05.08.2022 17:45;05.08.2022 17:51;05.08.2022 17:55;05.08.2022 18:12
1138693;114;19;06.08.2022 10:56;;;
1138459;111;19;01.08.2022 19:40;;;
1146040;113;11;01.08.2022 19:40;01.08.2022 19:43;01.08.2022 19:50;01.08.2022 20:13
1142066;111;14;06.08.2022 21:06;06.08.2022 21:11;06.08.2022 21:17;06.08.2022 21:24
1137398;112;12;02.08.2022 22:24;02.08.2022 22:28;02.08.2022 22:37;02.08.2022 22:49
1139083;112;16;01.08.2022 18:00;01.08.2022 18:03;01.08.2022 18:10;01.08.2022 18:26
1145710;115;12;01.08.2022 8:38;01.08.2022 8:43;01.08.2022 9:03;01.08.2022 9:20
1143084;112;18;05.08.2022 7:40;;;
1138065;112;11;05.08.2022 3:19;05.08.2022 3:24;05.08.2022 3:32;05.08.2022 3:51
1139784;111;12;05.08.2022 7:12;05.08.2022 7:14;05.08.2022 7:22;05.08.2022 7:40
1141979;113;11;01.08.2022 23:12;01.08.2022 23:17;01.08.2022 23:24;01.08.2022 23:50
1137287;111;11;03.08.2022 22:40;;;
1146860;112;12;01.08.2022 1:48;01.08.2022 1:52;01.08.2022 2:00;01.08.2022 2:18
1146909;112;13;07.08.2022 1:53;;;
1144962;112;17;03.08.2022 19:25;;;
1138814;113;11;03.08.2022 20:09;03.08.2022 20:11;;
1142054;114;11;07.08.2022 18:24;07.08.2022 18:27;07.08.2022 18:39;
1141448;112;12;01.08.2022 16:49;01.08.2022 16:55;01.08.2022 17:01;01.08.2022 17:15
1137708;112;11;01.08.2022 19:33;01.08.2022 19:35;;
1136999;111;12;04.08.2022 7:55;04.08.2022 7:58;04.08.2022 8:03;04.08.2022 8:18
1145906;111;11;02.08.2022 10:19;;;
1139785;111;17;03.08.2022 14:28;;;
1145940;111;19;06.08.2022 17:26;06.08.2022 17:30;06.08.2022 17:36;06.08.2022 17:52
1142700;115;16;06.08.2022 0:57;;;
1141325;111;13;06.08.2022 1:44;06.08.2022 1:49;06.08.2022 1:51;06.08.2022 2:08
1137113;115;12;05.08.2022 18:57;05.08.2022 19:01;05.08.2022 19:17;05.08.2022 19:39
1145141;111;11;03.08.2022 7:40;03.08.2022 7:41;03.08.2022 7:48;03.08.2022 8:07
1138179;111;11;03.08.2022 19:55;;;
1138183;111;12;06.08.2022 20:39;06.08.2022 20:45;06.08.2022 20:49;06.08.2022 21:02
1143723;111;18;05.08.2022 12:08;05.08.2022 12:15;05.08.2022 12:19;05.08.2022 12:27
1146070;111;15;04.08.2022 6:57;;;
1143952;112;15;02.08.2022 17:45;02.08.2022 17:51;02.08.2022 18:01;02.08.2022 18:10
1141541;112;18;03.08.2022 16:13;;;
1138434;112;12;04.08.2022 20:09;04.08.2022 20:13;04.08.2022 20:21;04.08.2022 20:40
1137920;112;14;05.08.2022 19:26;05.08.2022 19:31;05.08.2022 19:40;05.08.2022 19:50
1142497;112;17;02.08.2022 8:24;;;
1137810;113;11;01.08.2022 19:26;01.08.2022 19:29;;
1138749;112;11;02.08.2022 10:04;;;
1139990;114;15;04.08.2022 19:40;;;
1140626;114;12;05.08.2022 18:28;05.08.2022 18:36;05.08.2022 18:45;05.08.2022 19:05
1138558;112;12;01.08.2022 9:01;01.08.2022 9:04;;
1138980;114;11;01.08.2022 15:22;;;
1138227;111;11;04.08.2022 23:06;04.08.2022 23:09;;
1138027;111;12;03.08.2022 20:17;03.08.2022 20:22;03.08.2022 20:27;03.08.2022 20:39
1144798;111;13;03.08.2022 17:45;;;
1144686;114;19;02.08.2022 19:07;02.08.2022 19:13;;
1137229;111;11;02.08.2022 6:57;;;
1141135;113;11;06.08.2022 21:20;;;
1144608;111;12;03.08.2022 18:43;03.08.2022 18:47;;
1144382;114;11;04.08.2022 17:45;;;
1142684;111;11;02.08.2022 19:40;02.08.2022 19:41;02.08.2022 19:48;02.08.2022 20:12
1142885;112;16;01.08.2022 9:50;01.08.2022 9:55;01.08.2022 10:01;01.08.2022 10:12
1139590;111;19;07.08.2022 12:29;07.08.2022 12:33;07.08.2022 12:39;07.08.2022 12:53
1145310;115;11;04.08.2022 10:42;;;
1141144;113;11;04.08.2022 18:00;04.08.2022 18:03;04.08.2022 18:14;04.08.2022 18:33
1145784;112;15;04.08.2022 22:29;;;
1138098;112;11;03.08.2022 19:12;03.08.2022 19:14;03.08.2022 19:22;03.08.2022 19:49
1145653;112;14;01.08.2022 19:12;01.08.2022 19:15;01.08.2022 19:26;01.08.2022 19:38
1140988;114;15;06.08.2022 11:32;06.08.2022 11:38;;
1140433;114;13;02.08.2022 8:24;02.08.2022 8:28;02.08.2022 8:42;02.08.2022 8:56
1139222;114;12;05.08.2022 19:44;;;
1142081;114;12;02.08.2022 18:57;02.08.2022 19:04;02.08.2022 19:15;02.08.2022 19:33
1136892;111;16;05.08.2022 18:00;;;
1146320;111;11;07.08.2022 19:17;07.08.2022 19:22;;
1139468;115;18;03.08.2022 7:26;;;
1143887;115;11;02.08.2022 17:31;02.08.2022 17:33;;
1144317;111;12;02.08.2022 9:50;02.08.2022 9:54;02.08.2022 10:01;02.08.2022 10:13
1138138;111;17;03.08.2022 9:12;;;
1143223;111;11;07.08.2022 3:03;07.08.2022 3:08;07.08.2022 3:13;07.08.2022 3:32
1146820;111;17;06.08.2022 9:08;06.08.2022 9:14;06.08.2022 9:18;
1145017;112;16;05.08.2022 18:00;05.08.2022 18:02;05.08.2022 18:12;05.08.2022 18:27
1143683;113;18;03.08.2022 20:38;;;
1141940;111;12;03.08.2022 19:40;;;
1142676;113;17;07.08.2022 23:14;07.08.2022 23:17;;
1146119;111;14;05.08.2022 17:36;05.08.2022 17:40;05.08.2022 17:45;05.08.2022 17:59
1138753;114;12;05.08.2022 7:55;;;
1138920;115;11;01.08.2022 7:12;01.08.2022 7:15;01.08.2022 7:35;01.08.2022 7:52
1143014;113;18;02.08.2022 8:05;;;
1138079;112;11;04.08.2022 19:55;04.08.2022 19:59;04.08.2022 20:08;04.08.2022 20:27
1144554;112;14;02.08.2022 8:52;02.08.2022 8:59;02.08.2022 9:08;02.08.2022 9:14
1145535;112;12;01.08.2022 11:58;01.08.2022 11:59;01.08.2022 12:10;01.08.2022 12:29
1144228;111;14;06.08.2022 12:59;06.08.2022 13:01;;
1141694;111;13;07.08.2022 21:53;07.08.2022 21:59;07.08.2022 22:02;07.08.2022 22:15
1140721;112;12;05.08.2022 19:55;05.08.2022 19:57;05.08.2022 20:04;
1141146;112;14;03.08.2022 17:31;03.08.2022 17:33;03.08.2022 17:42;03.08.2022 17:56
1146419;114;18;01.08.2022 2:07;01.08.2022 2:12;01.08.2022 2:26;01.08.2022 2:37
1143352;114;19;04.08.2022 18:14;04.08.2022 18:21;04.08.2022 18:30;04.08.2022 18:47
1144055;111;11;06.08.2022 2:37;;;
1137765;111;12;01.08.2022 18:43;;;
1144570;112;17;03.08.2022 19:58;;;
1137264;111;11;07.08.2022 7:00;07.08.2022 7:06;07.08.2022 7:06;07.08.2022 7:28
1138512;112;14;04.08.2022 16:39;;;
1140114;111;11;03.08.2022 16:18;03.08.2022 16:22;;
1138825;113;13;05.08.2022 19:11;05.08.2022 19:15;05.08.2022 19:23;05.08.2022 19:36
1146880;111;17;05.08.2022 6:56;;;
1146964;112;14;06.08.2022 6:49;06.08.2022 6:50;06.08.2022 7:04;06.08.2022 7:14
1145354;111;12;05.08.2022 20:38;05.08.2022 20:40;05.08.2022 20:46;05.08.2022 21:05
1143125;114;14;04.08.2022 3:30;;;
1141722;111;12;04.08.2022 20:09;;;
1146358;113;11;01.08.2022 0:40;01.08.2022 0:42;01.08.2022 0:53;01.08.2022 1:17
1140919;111;11;06.08.2022 7:12;06.08.2022 7:17;06.08.2022 7:17;06.08.2022 7:45
1144893;111;13;06.08.2022 5:32;06.08.2022 5:35;;
1143831;111;13;06.08.2022 5:58;;;
1137922;111;19;01.08.2022 19:40;;;
1140996;112;11;02.08.2022 19:55;;;
1140676;111;17;05.08.2022 0:25;05.08.2022 0:31;05.08.2022 0:37;
1141411;114;12;03.08.2022 8:52;03.08.2022 8:58;03.08.2022 9:07;03.08.2022 9:28
1146742;111;18;03.08.2022 17:45;;;
1145645;114;11;06.08.2022 17:28;06.08.2022 17:31;;
1138964;113;17;05.08.2022 6:07;;;
1142103;111;12;05.08.2022 7:12;05.08.2022 7:15;05.08.2022 7:21;05.08.2022 7:36
1143127;114;11;05.08.2022 23:23;05.08.2022 23:31;05.08.2022 23:36;06.08.2022 0:04
1141574;113;15;07.08.2022 5:13;07.08.2022 5:18;07.08.2022 5:26;07.08.2022 5:44
1144177;112;12;01.08.2022 11:59;01.08.2022 12:00;01.08.2022 12:11;01.08.2022 12:26
1138599;111;12;01.08.2022 20:38;01.08.2022 20:43;;
1144598;112;12;01.08.2022 20:09;01.08.2022 20:10;01.08.2022 20:21;01.08.2022 20:35
1144356;111;11;03.08.2022 11:15;;;
1137684;112;17;04.08.2022 20:09;04.08.2022 20:16;04.08.2022 20:23;
1141942;113;14;02.08.2022 20:38;02.08.2022 20:44;02.08.2022 20:50;02.08.2022 21:00
1143158;112;11;05.08.2022 6:57;05.08.2022 6:59;05.08.2022 7:10;05.08.2022 7:34
1144990;112;12;01.08.2022 19:55;01.08.2022 19:59;01.08.2022 20:03;01.08.2022 20:20
1144892;111;12;04.08.2022 7:26;;;
1146322;111;11;02.08.2022 17:31;02.08.2022 17:34;02.08.2022 17:40;02.08.2022 18:02
1146442;114;11;02.08.2022 1:47;02.08.2022 1:55;02.08.2022 1:59;02.08.2022 2:26
1144435;111;11;05.08.2022 2:50;05.08.2022 2:54;05.08.2022 2:58;05.08.2022 3:17
1143006;113;12;01.08.2022 20:24;;;
1143445;112;14;01.08.2022 8:52;01.08.2022 8:59;01.08.2022 9:03;01.08.2022 9:14
1139678;112;11;03.08.2022 11:55;03.08.2022 12:00;03.08.2022 12:05;03.08.2022 12:26
1145765;112;11;03.08.2022 8:05;;;
1137606;112;11;07.08.2022 0:08;07.08.2022 0:10;07.08.2022 0:21;07.08.2022 0:45
1137027;114;13;01.08.2022 23:14;01.08.2022 23:19;01.08.2022 23:29;01.08.2022 23:42
1141165;111;15;03.08.2022 18:43;03.08.2022 18:47;03.08.2022 18:56;03.08.2022 19:07
1140599;111;12;05.08.2022 20:38;;;
1143816;111;12;07.08.2022 13:48;;;
1140560;114;11;01.08.2022 20:09;01.08.2022 20:12;01.08.2022 20:25;01.08.2022 20:50
1144401;115;12;03.08.2022 11:49;03.08.2022 11:56;03.08.2022 12:10;03.08.2022 12:32
1143255;114;11;02.08.2022 6:57;02.08.2022 7:01;02.08.2022 7:12;02.08.2022 7:34
1141381;112;16;05.08.2022 19:59;05.08.2022 20:03;05.08.2022 20:11;05.08.2022 20:26
1145560;111;11;04.08.2022 5:06;;;
1146936;111;16;05.08.2022 17:31;05.08.2022 17:37;;
1136991;114;12;03.08.2022 20:09;03.08.2022 20:14;;
1136786;111;11;07.08.2022 21:21;07.08.2022 21:27;07.08.2022 21:31;07.08.2022 21:51
1145135;111;15;07.08.2022 7:40;;;
1145318;111;13;01.08.2022 10:19;01.08.2022 10:23;01.08.2022 10:26;01.08.2022 10:42
1146793;112;17;06.08.2022 4:16;;;
1142615;111;12;04.08.2022 7:55;04.08.2022 8:00;04.08.2022 8:04;04.08.2022 8:19
1137139;113;11;03.08.2022 20:09;;;
1144718;115;11;06.08.2022 11:58;06.08.2022 12:01;;
1146538;111;18;02.08.2022 17:45;;;
1138894;112;16;01.08.2022 20:38;01.08.2022 20:42;01.08.2022 20:51;01.08.2022 21:01
1145609;113;15;02.08.2022 20:38;;;
1137621;111;15;07.08.2022 23:16;07.08.2022 23:22;07.08.2022 23:27;07.08.2022 23:44
1146458;114;12;05.08.2022 18:43;;;
1146149;113;17;04.08.2022 19:55;04.08.2022 19:57;04.08.2022 20:07;
1142939;111;16;06.08.2022 1:10;06.08.2022 1:15;;
1146359;111;12;04.08.2022 18:00;04.08.2022 18:02;04.08.2022 18:10;04.08.2022 18:25
1138468;111;14;05.08.2022 8:38;05.08.2022 8:44;05.08.2022 8:45;05.08.2022 8:58
1140322;111;12;01.08.2022 2:54;01.08.2022 2:56;01.08.2022 3:03;01.08.2022 3:21
1139552;111;16;06.08.2022 6:10;;;
1144158;111;11;07.08.2022 17:39;;;
1146634;113;18;02.08.2022 13:11;;;
1145419;112;16;05.08.2022 20:38;05.08.2022 20:39;05.08.2022 20:48;05.08.2022 21:02
1141315;112;15;05.08.2022 7:40;;;
1145370;111;11;02.08.2022 7:12;02.08.2022 7:13;02.08.2022 7:19;02.08.2022 7:43
1144139;112;11;01.08.2022 7:33;01.08.2022 7:39;01.08.2022 7:45;01.08.2022 8:08
1139059;113;13;02.08.2022 17:45;02.08.2022 17:51;02.08.2022 17:58;
1140461;112;14;07.08.2022 2:26;07.08.2022 2:28;07.08.2022 2:38;07.08.2022 2:52
1138164;112;15;04.08.2022 13:56;04.08.2022 13:59;;
1143390;111;19;02.08.2022 21:15;02.08.2022 21:17;02.08.2022 21:26;02.08.2022 21:38
1139680;114;13;03.08.2022 9:50;03.08.2022 9:53;;
1137613;112;11;03.08.2022 9:21;03.08.2022 9:24;03.08.2022 9:34;03.08.2022 9:52
1143033;111;11;05.08.2022 8:38;;;
1140311;111;11;02.08.2022 22:14;02.08.2022 22:17;02.08.2022 22:24;02.08.2022 22:41
1137657;113;16;01.08.2022 20:09;01.08.2022 20:11;01.08.2022 20:24;01.08.2022 20:33
1141026;111;11;04.08.2022 22:05;04.08.2022 22:07;04.08.2022 22:15;04.08.2022 22:37
1141889;113;17;07.08.2022 1:10;07.08.2022 1:17;07.08.2022 1:24;
1137581;112;11;01.08.2022 9:36;01.08.2022 9:40;01.08.2022 9:47;01.08.2022 10:07
1145971;111;18;01.08.2022 19:26;01.08.2022 19:29;01.08.2022 19:38;01.08.2022 19:45
1145841;112;12;01.08.2022 18:43;01.08.2022 18:47;01.08.2022 18:55;01.08.2022 19:09
1140554;113;11;01.08.2022 13:48;01.08.2022 13:51;01.08.2022 13:59;01.08.2022 14:25
1146962;114;12;07.08.2022 13:48;07.08.2022 13:52;07.08.2022 14:06;07.08.2022 14:20
1137774;114;18;03.08.2022 7:55;03.08.2022 8:01;;
1137755;111;13;03.08.2022 18:57;03.08.2022 18:59;03.08.2022 19:07;03.08.2022 19:21
1142503;112;11;04.08.2022 10:19;04.08.2022 10:22;04.08.2022 10:29;04.08.2022 10:50
1145169;114;18;02.08.2022 19:26;02.08.2022 19:32;02.08.2022 19:44;02.08.2022 19:53
1141142;111;11;02.08.2022 7:26;02.08.2022 7:28;;
1139513;111;17;04.08.2022 18:14;04.08.2022 18:20;04.08.2022 18:22;
1145680;111;11;04.08.2022 2:40;;;
1138939;112;19;01.08.2022 19:26;;;
1144557;111;14;02.08.2022 9:07;02.08.2022 9:13;02.08.2022 9:18;02.08.2022 9:25
1137212;112;15;02.08.2022 18:08;02.08.2022 18:12;02.08.2022 18:24;02.08.2022 18:39
1144763;112;11;07.08.2022 9:38;;;
1138668;115;14;02.08.2022 10:02;02.08.2022 10:08;;
1140113;115;12;06.08.2022 22:57;;;
1143461;112;16;05.08.2022 18:43;05.08.2022 18:46;;
1138681;114;19;02.08.2022 8:38;02.08.2022 8:44;02.08.2022 8:57;02.08.2022 9:07
1146366;111;11;03.08.2022 0:10;03.08.2022 0:12;;
1143473;112;14;07.08.2022 6:34;07.08.2022 6:38;07.08.2022 6:47;07.08.2022 7:02
1143060;113;11;03.08.2022 19:55;03.08.2022 19:59;03.08.2022 20:06;03.08.2022 20:27
1143239;113;15;02.08.2022 15:52;02.08.2022 15:58;02.08.2022 16:06;02.08.2022 16:17
1141480;112;11;03.08.2022 20:09;;;
1144369;112;12;02.08.2022 18:39;;;
1145766;111;11;02.08.2022 10:09;02.08.2022 10:13;02.08.2022 10:16;02.08.2022 10:37
1143232;111;12;01.08.2022 9:07;01.08.2022 9:10;01.08.2022 9:16;01.08.2022 9:32
1136779;111;12;03.08.2022 18:43;;;
1142984;114;12;05.08.2022 10:39;05.08.2022 10:44;05.08.2022 10:54;05.08.2022 11:15
1137638;115;17;03.08.2022 1:07;;;
1143520;112;11;03.08.2022 10:19;03.08.2022 10:25;03.08.2022 10:29;03.08.2022 10:53
1140987;114;11;02.08.2022 7:55;;;
1143640;111;14;01.08.2022 19:26;01.08.2022 19:32;01.08.2022 19:36;
1144364;111;12;06.08.2022 1:59;06.08.2022 2:04;;
1139566;111;11;07.08.2022 15:07;07.08.2022 15:08;;
1139453;111;13;06.08.2022 11:51;06.08.2022 11:54;;
1142937;114;11;04.08.2022 7:26;;;
1141174;115;12;06.08.2022 17:21;;;
1146723;112;18;06.08.2022 22:12;;;
1136877;111;13;03.08.2022 7:55;03.08.2022 7:59;03.08.2022 8:05;03.08.2022 8:19
1137952;111;12;01.08.2022 9:36;01.08.2022 9:38;01.08.2022 9:43;01.08.2022 10:03
1141290;111;13;04.08.2022 7:12;;;
1140239;114;12;02.08.2022 17:45;;;
1137453;111;11;04.08.2022 23:38;04.08.2022 23:40;04.08.2022 23:44;05.08.2022 0:05
